no_saida,no_entrada,betweenness
5882,5899,0.0001204491753694951
5882,5898,0.0003145313485240544
3460,136,1.3881391931128475e-05
3460,175,8.608773701856546e-05
3460,277,2.688644711335659e-05
3460,383,5.128252188542604e-05
3460,455,5.9104821531562385e-05
3460,492,5.712019992396315e-05
3460,524,0.00017823640712780675
3460,536,8.41719298361089e-06
3460,598,7.168730348551235e-05
3460,608,3.6553169222280097e-05
3460,617,4.3347511966773904e-05
3460,4124,2.1361232455411867e-05
3460,1231,3.3073870554060066e-05
3460,1478,1.2276415504560597e-05
3460,1581,2.2930641403106987e-05
3460,1749,6.6655634924291e-05
3460,1751,9.205846986022915e-05
3460,1787,0.00017971187992998946
3460,1932,1.3365167558609203e-05
3460,1952,0.0009865994243919768
3460,2097,6.169789759681642e-05
3460,2122,1.7917532137693137e-05
3460,3346,1.1622839021294437e-05
3460,2355,1.5677651780160645e-05
3460,2547,0.00014331055115840083
3460,2725,3.0778795656982664e-05
3460,2863,9.67956808786674e-06
3460,3051,3.061723365705619e-05
3460,3230,2.582244264189104e-05
3460,3268,1.5466340708208304e-05
3460,3270,4.857249282785537e-05
3460,3285,4.8800340400544124e-05
3460,4274,7.012024477372927e-05
3460,5418,0.00016069473236103747
3460,4340,2.0090258425515636e-05
3460,3947,5.8266392054019634e-05
3460,4444,1.404026861505518e-05
3460,3617,5.2646340749408755e-05
3460,4366,9.10336811164143e-06
3460,5184,3.799935233201985e-05
3460,3680,7.22808297680502e-05
3460,3576,0.00036487421497691225
3460,4740,1.7714724404495892e-05
3460,5125,3.2913382792582755e-05
3460,3574,1.4287429179682311e-05
3460,4331,7.854668400478013e-05
3460,4962,1.9253941975462337e-05
3460,5346,3.471085551790778e-05
3460,3468,2.6871920701715664e-05
3460,5899,2.0880978648199066e-05
3460,5289,1.9038641054637237e-05
3460,4406,0.0001178927273432296
3460,4602,0.0003507707655374016
3460,5643,1.3034034648504444e-05
3460,4248,1.1358484317363604e-05
3460,5733,1.7817904352623403e-05
3460,4874,0.000189214706377578
3460,5906,0.0006364983448830004
1478,277,1.1623034631865792e-05
1478,387,5.5819914279095885e-06
1478,503,2.972550952256437e-06
1478,574,1.2563206906029424e-06
1478,598,2.8067861641957373e-05
1478,1921,3.818551429631023e-06
1478,5747,9.77383367265251e-06
1478,4340,2.1076695543124794e-06
1478,3147,3.907227434447465e-06
1478,3354,4.0564312899490845e-06
1478,2879,8.68072269508173e-06
1478,5307,4.438132317314576e-06
1478,4916,5.763071341306926e-06
1478,3491,5.8829048320697385e-06
1478,1864,8.013160029280156e-05
1478,3855,3.9291797078339435e-05
1478,3720,5.445618069889367e-06
1478,4366,1.3276008542200532e-06
1478,3576,0.00011781019959866885
1478,1517,8.049786197135789e-06
1478,3573,9.878065932477937e-06
1478,2689,4.0027189737615156e-06
1478,4962,2.88260984265171e-06
1478,3270,9.581297886821555e-06
1478,2855,6.132350571007071e-06
1478,3578,7.955494032233123e-06
1478,5643,7.851283857992792e-06
1478,3925,6.3761485599069795e-06
1478,4076,1.6265268892832e-06
1478,5393,2.153152068009292e-06
1478,4874,4.318691086044236e-05
2767,492,3.768766135762767e-05
2767,1780,9.880540713096514e-07
2767,2097,5.8078936291624806e-05
2767,3947,0.00012623601641790092
2767,5442,7.777861285695525e-06
3947,101,4.334882768560921e-05
3947,256,9.127300104120498e-05
3947,277,9.51321698424456e-05
3947,413,3.619982177367389e-05
3947,439,0.00011322685520450272
3947,492,2.0634203352242596e-05
3947,598,0.00011094210474673129
3947,851,2.3110899279590034e-05
3947,1096,0.0003427961975576676
3947,1346,0.00011558578560697785
3947,1517,3.0215127995432932e-05
3947,1617,2.4844718824508568e-05
3947,1780,0.0001940244369877938
3947,2097,2.2367782785114067e-05
3947,2352,9.334152407616796e-05
3947,2619,0.00012704149041238054
3947,2646,2.0644632383073394e-05
3947,5390,0.00019385361352462785
3947,2535,0.00012763321019807364
3947,3491,4.3672430014671526e-05
3947,3576,0.0004103721527027686
3947,3597,3.110896787524151e-05
3947,3617,8.335940812621562e-05
3947,5376,0.00037153090836558513
3947,5118,0.0003210160334395266
3947,4740,2.8067927328498062e-05
3947,5613,2.1222253961561485e-05
3947,4389,1.390165243524042e-05
3947,4679,0.00010968674632745979
3947,5442,4.90225849415248e-05
3947,5696,0.0001417570739835529
3947,3925,4.445216607368485e-05
4711,383,0.00015231243682965742
4711,907,1.8362703682730325e-05
4711,2519,4.223813486309108e-05
4711,3617,5.993958941563332e-05
4711,5326,4.0052431304112144e-05
3720,136,6.0291117357926716e-06
3720,175,3.992801121302725e-05
3720,598,4.681921518417588e-05
3720,617,1.6099418320711685e-05
3720,818,5.049391006044308e-06
3720,1581,1.3845177901149575e-05
3720,2189,3.78515732101417e-05
3720,3270,1.9112488329625895e-05
3720,3272,0.0003385240352064996
3720,3491,1.2553777003766932e-05
3720,3576,0.00022882788079018427
3720,3617,2.7893444664341896e-05
3720,3641,1.1278146641687572e-05
3720,4236,6.0110027200545305e-06
3720,4962,1.3268949547201807e-05
3720,3797,2.5261779283617553e-05
3720,4602,0.00019774005121928629
3720,4459,2.8375138274095155e-05
3720,3925,8.505037486496597e-06
3720,4076,3.4187366248828216e-06
3720,4874,8.034556524855126e-05
492,413,5.1730178633576965e-06
492,439,2.857432397128425e-05
492,4389,7.782643743852893e-06
492,5376,0.0002620823684226679
492,608,1.1315769019539188e-05
492,3096,5.135530188416145e-06
492,851,1.0614912925132179e-05
492,3340,9.005584455956567e-06
492,3617,6.402032090584068e-05
492,1930,2.6509272896543284e-05
492,5613,9.377780169269076e-06
492,5480,1.5556304488444527e-05
492,4429,1.2352421963467681e-05
492,2097,8.621732204433403e-06
492,3635,1.7059287735321796e-05
492,2598,2.076799594962611e-05
492,1605,1.6087623893279907e-05
492,5390,6.073878530595243e-05
492,5643,5.3922452802575494e-05
492,2951,6.10565514931684e-05
492,3925,2.7992164073031653e-05
492,5393,7.298157054209429e-06
492,4973,0.00014509396065427943
4570,231,5.048493983121338e-05
4570,499,5.0327785799828376e-06
4570,589,2.412657792647229e-05
4570,837,9.009476464376323e-05
4570,912,5.962653450452249e-06
4570,5524,9.338449732504726e-06
4570,1678,3.837961812969349e-06
4570,1800,5.132265615950351e-06
4570,2105,0.0001185608069517171
4570,2153,2.040986392456041e-05
4570,2485,3.897940571500391e-05
4570,2894,8.772967180439467e-06
4570,5562,5.246414938622359e-06
4570,3409,4.434381781403607e-06
4570,3417,7.835523967985048e-06
4570,3879,3.331605005610538e-05
4570,4023,2.791590756378973e-05
4570,4080,1.4456837575341866e-05
4570,4113,6.397515911876358e-06
4570,5489,2.0879631250159696e-05
4570,5434,5.468601332558298e-06
4570,4643,2.484736654763863e-05
4570,4595,4.0880974357117745e-06
4570,5802,7.002290918412278e-05
4570,5151,1.043876386906045e-05
4570,4831,6.151168888517166e-06
464,136,4.789251646790171e-06
464,158,5.579619065343928e-05
464,175,2.2949047118011454e-05
464,3022,3.1435876883160603e-06
464,1006,3.1603762813314375e-05
464,277,8.64021065507914e-06
464,3042,2.0363443554703277e-06
464,1581,1.1908875817894147e-05
464,2931,7.477725392275938e-06
464,5178,3.2853742242576035e-06
464,2791,5.709388455665074e-05
464,5307,7.537877937291745e-06
464,2881,3.16683230595831e-06
464,1864,8.061450802788018e-05
464,4444,2.9671291904231088e-06
464,1793,9.533735576525182e-06
464,2725,5.295212177496801e-06
464,4713,2.9978860614290004e-06
464,933,2.5559815219863268e-05
464,2029,3.375816789531326e-05
464,1210,2.2124011885795267e-06
464,3680,1.1899146010107265e-05
464,2658,7.066416579805296e-06
464,536,1.206713551497201e-06
464,5796,2.9060875365454114e-06
464,4962,3.462770132577176e-06
464,1932,4.4906717558565496e-06
464,5772,2.2872308651638762e-06
464,5346,8.276538809296527e-06
464,3346,1.660592989323282e-06
464,3322,8.425502187325434e-06
464,5899,4.3721223722533944e-06
464,5870,2.2355822967144735e-06
464,2009,4.453091268966156e-06
464,3617,1.754282124586034e-05
464,3270,1.1817056252596755e-05
464,5333,2.5513390990896e-06
464,3578,6.415252597479874e-06
464,3972,4.748886555426656e-06
464,2324,5.22162983244067e-06
464,4459,1.5414252386428886e-05
464,3732,1.5185908468717384e-06
464,2646,1.8666981150044144e-06
464,4700,3.022759395950102e-06
464,1736,6.915080654922437e-06
464,4874,4.8033073416026756e-05
464,3576,0.00011083715525433595
3576,67,0.00021908959174986873
3576,136,0.00018715451264176034
3576,155,0.0064207527780942705
3576,158,0.00012196089752491953
3576,4589,0.00010254771458193252
3576,1006,0.00024676108231990986
3576,277,0.00046919877691289555
3576,333,0.0001980095961441008
3576,3042,0.00011626027462562532
3576,383,0.00015918607520034106
3576,387,0.000135075284228341
3576,393,0.0005064516237175621
3576,398,0.00018389112489732845
3576,406,0.0004855462624598464
3576,3052,0.00013245371985544805
3576,427,0.00018203365643968937
3576,441,0.0002643910330480022
3576,455,0.00016378231189707323
3576,490,0.0008435883595107339
3576,3065,0.00033852403520649976
3576,503,0.0002919123939859081
3576,3081,0.0001889781097103789
3576,532,0.0007638323278333385
3576,536,9.273911827176961e-05
3576,574,0.00013077162560341305
3576,598,0.00021347609062033455
3576,608,0.00023775556091167047
3576,663,0.00016403825806395817
3576,4124,0.00015535420741486351
3576,733,0.00024442727754567375
3576,818,0.000208345112614303
3576,851,0.000294643634451838
3576,907,0.0001801106146096553
3576,933,0.0003521250874864601
3576,940,8.94618318219907e-05
3576,1074,0.0020623816060875854
3576,1099,0.0001707486807586391
3576,1152,0.0003295891963273834
3576,1231,0.0002167692393796249
3576,1921,0.00023631752655798812
3576,1288,0.00017850839504760942
3576,1294,0.0005173418372088632
3576,1400,0.0006332451261612572
3576,1405,0.0006355968452955553
3576,1427,0.0001807445928386804
3576,1447,0.00040873211051280217
3576,1472,0.00015618786803799287
3576,1535,0.0011813711338063957
3576,1544,0.00021403240383620635
3576,5191,0.00017239489264392278
3576,1581,0.000381262542138759
3576,1210,0.0001036945880947403
3576,1617,0.00016495000128859304
3576,276,0.0001776837319602185
3576,1689,0.0001425809588409529
3576,1710,0.00010532538089662191
3576,1747,0.00016611893269004055
3576,1864,0.002112037886106084
3576,1881,0.0002830602752115354
3576,1910,0.001354632694533405
3576,1930,0.00028646909740204696
3576,1932,0.00024459344017424496
3576,2005,0.00019424217579404663
3576,2009,9.599581016872547e-05
3576,2059,0.0012459662932293595
3576,2097,0.00042742149217210373
3576,2137,0.00013286248747036505
3576,2189,0.0005120291684410944
3576,3346,0.0001158104668615044
3576,2219,0.00014223492486272062
3576,2317,0.00018389112489733061
3576,2324,0.0002584302424944737
3576,2355,0.00014304962953906743
3576,2406,0.0006665735090368914
3576,3387,0.001393890606435027
3576,2493,0.00013319877379722433
3576,2501,0.00013066873064849146
3576,2518,0.00026821918003251075
3576,2520,0.0001570107847954531
3576,3319,0.0001309273327849059
3576,2579,0.0006891215316647296
3576,2591,0.0001713030879725328
3576,2646,0.0001123348970011555
3576,2654,0.0036254571914263495
3576,2689,0.00015462872227789843
3576,2725,0.0002279413777285431
3576,2776,0.00015981754423266022
3576,3970,0.0001944805847761289
3576,2863,8.41614289568276e-05
3576,2881,0.0001374035795994789
3576,2944,0.00012077136011126673
3576,2949,0.0005472587921704616
3576,2956,0.00011638329646068688
3576,2958,0.00016335067877443145
3576,2972,0.0013424787802098026
3576,2978,0.0002658411921155017
3576,3088,0.00010965768160314336
3576,3096,0.00027630900258099816
3576,4478,0.0002379573718898934
3576,3148,0.0014112081852991263
3576,3164,0.0001941505819731102
3576,3207,0.0002924600518856962
3576,3266,0.00011923549386912717
3576,3268,0.00013222635219105455
3576,3270,0.00027067367430089765
3576,3278,0.00018479162289412307
3576,3285,0.00013962003608181426
3576,3358,0.0003188262837552039
3576,3500,0.0002499404384631824
3576,3518,0.0010617690375008884
3576,3547,0.00012311505021666915
3576,3574,0.000124405360529222
3576,4081,0.001377735865147642
3576,4274,0.0005075221863352717
3576,5178,0.00010819072481995279
3576,4916,0.00018799981140506643
3576,4740,7.619447140283831e-05
3576,4366,8.712260696661362e-05
3576,5713,0.00011845539929372122
3576,4339,8.488890528777922e-05
3576,4552,0.003330018326777043
3576,4195,0.0003535683021129956
3576,5274,0.00015649248249096902
3576,4555,0.000157643001221604
3576,5460,0.00034263863667584836
3576,5643,0.00012200282843613191
3576,3732,9.855653513830167e-05
3576,5544,0.00017279462923783134
3576,5733,0.0001464229330876644
3576,4656,0.00021757568195611857
3576,5378,0.00020340030507128793
3576,5289,0.0001409298613486068
3576,5018,0.0026073507624762822
3576,3340,0.0001269557514347623
3576,765,0.00014498135290618965
3576,3617,0.00045280317067534424
3576,5743,0.0001521015208000424
3576,5125,0.00015227239609062325
3576,2918,0.00016227305175377346
3576,5346,0.00030284110776682675
3576,5480,0.00012892573747577622
3576,4675,0.0001410294113921237
3576,4572,0.0001739018574176685
3576,3658,0.00020954516020994405
3576,5393,0.00012034480728052484
3576,4874,0.001396953257844194
3576,3759,0.00010602680216861519
3576,5489,0.0017714752598428864
3576,5307,0.00023489052315448964
3576,4236,0.00017853133542542946
3576,5578,0.0014123859727551953
3576,4792,0.0013005617095373167
3576,3680,0.0003277694687727685
3576,4032,0.0015243817744726284
3576,5052,0.00015526284328559175
3576,4880,0.0003110494339867691
3576,4406,0.0006328754613573438
3576,4962,0.00012188895104763102
3576,5772,0.00016043162224798528
3576,4389,0.00012017925024215656
3576,4700,0.00010221418237634957
3576,5589,0.0004803229575778634
3576,5870,0.00012480557213377538
3576,4429,0.00015091204646100833
3576,5590,0.0003045728844027337
3576,3901,0.00024727527584098675
3576,5568,0.0022502609261630764
3576,4602,0.002112057041419493
3576,5325,0.0019012170904972822
3576,4248,0.00020354044938223056
3576,4889,0.00035700132761014503
3576,3785,0.00022665893379983457
3576,5066,0.0016237815748420283
3576,4056,0.00032456965362336255
3576,3781,0.0007688917518471227
3576,4043,0.002705497673624772
3576,4340,0.00015442523996661721
3576,4294,0.0006827918560248152
3576,4150,0.00015214336744223884
3576,4444,0.00012965135986630597
3576,5016,0.000804534611843735
3576,3972,0.0001484842858781863
3576,4091,0.00027643425600869107
3576,3896,0.00021413001593559807
3576,4449,0.00033852403520649976
3576,5150,0.00022791753791096304
3576,5796,0.00017711328651843524
3576,3598,0.00016182996738855183
3576,5613,0.0003089763200483914
3576,5345,0.00016315873205265276
3576,5896,0.00013160912728349487
3576,5899,0.0001963538125983864
3576,4533,0.0003228828585398363
3576,4663,0.00014776284109795857
3576,4076,8.575455851846358e-05
3576,5906,0.00323181787476085
5480,175,2.6222346151964376e-05
5480,277,1.1743103764316239e-05
5480,617,1.3863365742052381e-05
5480,683,0.00020815293062698758
5480,1288,1.0023446925162733e-05
5480,1502,1.735067359782912e-05
5480,1689,4.085198670759684e-06
5480,1864,0.0001251749009511552
5480,2097,1.756778885078763e-05
5480,2646,4.224677505859917e-06
5480,2831,5.263055517742508e-06
5480,2863,3.464553434273007e-06
5480,3096,1.1907671209422735e-05
5480,3268,5.785196592295339e-06
5480,3574,4.253088090110732e-06
5480,3617,2.0357898807943412e-05
5480,3831,5.839464446469948e-06
5480,4389,4.444428392383358e-06
5480,4459,1.3531890393955943e-05
5480,5393,2.7173862445646395e-06
5480,5442,4.0256911352862515e-05
3491,83,0.0003001414292882445
3491,136,1.0664377906480125e-05
3491,158,5.795039466715355e-05
3491,175,4.6052029817093034e-05
3491,277,2.2492861522112477e-05
3491,503,1.4467265308535556e-05
3491,536,5.353163771085803e-06
3491,617,1.7087674878861177e-05
3491,663,1.8497149223206697e-05
3491,1689,8.023950539968292e-06
3491,1854,3.779523033570609e-05
3491,1864,0.0001805009818322549
3491,1932,1.3079789137225244e-05
3491,2059,0.00032379252169754865
3491,2147,9.036204660231756e-05
3491,2520,1.7496940546882192e-05
3491,2725,2.077376145089006e-05
3491,3970,2.00822215115342e-05
3491,3088,5.7947946915902484e-06
3491,3270,2.1516415435837666e-05
3491,3278,1.816002564479011e-05
3491,5650,7.86907265047474e-05
3491,5643,7.4172432366527046e-06
3491,4236,1.2361010475994005e-05
3491,4444,9.629279213604242e-06
3491,3340,1.334707081311533e-05
3491,5568,0.00027439194415299875
3491,4459,3.29551751873166e-05
3491,3680,3.315147851317315e-05
3491,4591,6.235960184561465e-05
3491,5796,1.4194479115438143e-05
3491,3573,2.6669734592105245e-05
3491,3574,7.3685704627342165e-06
3491,4195,2.2830409910017198e-05
3491,4962,9.180728925097238e-06
3491,5899,1.4158217612265276e-05
3491,3617,3.1270404195021525e-05
3491,4331,6.374635785651288e-05
3491,4602,0.0002626099934378808
3491,5544,3.0960623594424764e-05
3491,5733,1.4039837540917204e-05
3491,4076,3.598158420018644e-06
3491,4874,0.00010765489210380693
4967,1215,0.00010313921148593664
4967,2097,0.00018514697912520528
4967,2612,0.0002892820256583012
4967,3226,4.537263935145378e-05
4967,3268,0.00011853921028786596
4967,4183,5.3018775356865145e-05
4967,4333,0.0001641524919094128
4967,4467,2.5164769765858167e-05
4967,4789,0.00010863887927360005
4967,4900,2.256878834107054e-05
4967,5272,3.7072180731473224e-05
4967,5055,5.337292578399535e-05
4967,5906,0.000657515455419327
2097,413,1.866780619801572e-05
2097,851,8.679242453894392e-06
2097,1780,9.645494683303271e-05
2097,1897,2.325548595975577e-05
2097,2005,5.863746540067326e-06
2097,3500,1.4031213714112049e-05
2097,3641,3.496122963756146e-05
2097,5333,2.2073565668427223e-05
2097,5376,0.0002876318372278369
2097,5579,4.9669547081290265e-05
2097,3088,1.718896352285143e-05
2097,3511,0.00029617128479778135
2097,4740,3.528346368275132e-05
2097,2135,2.686978587304911e-05
2097,5613,8.110236715958948e-06
2097,2618,2.0422774418114778e-05
2097,3658,1.0914694814604627e-05
2097,4248,3.0920556187348926e-05
2097,5393,8.707550895024463e-06
2097,5550,0.00021202632969121726
1605,175,7.649322993538458e-05
1605,277,8.505743713023827e-05
1605,1502,6.7957185777087895e-06
